"","AHR","ARID1A","ARRDC3","ATL1","BAK1","BCL2L11","BCORL1","BPGM","CBFA2T3","CBL","CDKN1A","CDKN1B","CDKN1C","CEBPA","CEBPB","CEBPE","CELF2","CITED1","CKS1B","CLDN6","CNN1","CNNM4","COL1A1","COL2A1","CSRNP1","DLX2","DUSP9","EGR1","ETS2","FEV","FOSB","FOXA1","FOXA3","FOXF1","FOXL2","FOXO4","GLB1L2","HES7","HK2","HNF4A","HOXA13","HOXB9","HOXC13","IGDCC3","IKZF3","IRF1","ISL2","JUN","KIF2C","KIF18B","KLF1","KMT2A","LHX1","LYL1","MAML2","MAP2K3","MAP2K6","MAP4K3","MAP4K5","MAP7D1","MAPK1","MEIS1","MIDN","NCL","NIT1","OSR2","PLK4","POU3F2","PRDM1","PRTG","PTPN1","PTPN9","PTPN12","PTPN13","RHOXF2","RREB1","RUNX1T1","S1PR2","SAMD1","SET","SGK1","SLC4A1","SLC6A9","SLC38A2","SNAI1","SPI1","STIL","TBX2","TBX3","TGFBR2","TMSB4X","TP73","TSC22D1","UBASH3A","UBASH3B","ZBTB1","ZBTB10","ZBTB25","ZC3HAV1","ZNF318"
"RHOXF2",0.991302474378333,0.986618254846414,0.989661171867809,0.992634740392427,0.984447078366333,0.986375910458687,0.987446107605302,0.98932149185749,0.985928271033827,0.991785269074744,0.991628694863294,0.992482895006925,0.990206452373874,0.939456755256937,0.979320885458878,0.97489661658538,0.986099425887066,0.989471536767047,0.988377658335472,0.993845896356366,0.990277422213003,0.987831662171986,0.976644106505753,0.97550585395813,0.97936538751736,0.985560330116769,0.990611035060586,0.991889012811238,0.981409723456587,0.98347289352221,0.983567031536236,0.990541247068523,0.991409242785049,0.988579716504181,0.989356035402256,0.989547964142197,0.989807289430519,0.977721918426435,0.989675029933816,0.985145871990497,0.988451504551365,0.990840975223892,0.993146985067301,0.993214547304843,0.983792554374016,0.981054721619129,0.986562965494086,0.989612352438504,0.988135440761011,0.990213737823967,0.981271929688788,0.989347812594735,0.986167230964964,0.988973100066023,0.983319087393738,0.975670505546737,0.978844403587602,0.989376383410686,0.989934524749421,0.983640313971565,0.976771003209384,0.990010732044661,0.988257045134747,0.987557782111385,0.981574170289514,0.980161090053335,0.988182923733994,0.991973905822984,0.988052391418934,0.993052785288523,0.990815793748935,0.990226455054488,0.99026380457534,0.988284315079254,0,0.990799281007021,0.986034610206295,0.990368521002903,0.993043878968495,0.983514358051313,0.99297956453764,0.982948700790554,0.988922632135034,0.982628321977222,0.986817658248736,0.980885933492711,0.98943979218366,0.986577737020575,0.982866324648313,0.98724749779198,0.986936336541103,0.972524230968864,0.988569198831533,0.98938002102714,0.991206422820706,0.990498124458463,0.983593843977068,0.990074168340702,0.982433770563506,0.988957275610081
"RREB1",0.993327082670662,0.986666338861838,0.996545529918882,0.992929479729317,0.993590186653915,0.994661248569174,0.994632116929938,0.995607783373106,0.993916377575751,0.996673613012472,0.993935273078562,0.996271824785483,0.99325209466154,0.937769586988243,0.982639148130211,0.977550711533739,0.993045989525427,0.992828569815296,0.992795215760927,0.993666198872043,0.995680724186487,0.994896858102834,0.984438086651413,0.982914588828365,0.99131241410307,0.993449155836428,0.990395694877038,0.995188871551733,0.9886179190229,0.983780780603279,0.99070251091454,0.995948502877122,0.994957426444548,0.995717658685059,0.993304969360095,0.994227849492619,0.995816163363177,0.97752789662918,0.995804635280293,0.990216089192824,0.981858606744309,0.993504637951882,0.990150309527604,0.995864471264866,0.979645004531213,0.987608198176701,0.9941877481481,0.991659180415198,0.995377087907464,0.99608299368509,0.98937751942719,0.994881368341626,0.990279318693833,0.995872245172463,0.992962712466497,0.987816038554824,0.989458858090676,0.996299056375071,0.996538220888752,0.992822613264048,0.983213604637683,0.995196128971949,0.989040623369288,0.994376624042873,0.985260548951907,0.986869749137012,0.994617507932377,0.994672705303085,0.98665428797665,0.994635656260319,0.994061509449511,0.996507163403295,0.996071214112713,0.994421321106179,0.990799281007021,0,0.99493913849019,0.99469812582526,0.99649098558891,0.988216157707574,0.995013361502521,0.989241302737314,0.995077150384662,0.991833181081167,0.99262006540809,0.980990191196355,0.995488437824762,0.992063055947095,0.990240228422642,0.995278796039663,0.992866684886052,0.967775911162391,0.995062563998839,0.99637698914248,0.997199345481372,0.993932794489183,0.982679772853747,0.996782579766373,0.99157352544648,0.995694244845551
"RUNX1T1",0.993508373825514,0.98340008680479,0.998132877815769,0.98616171105395,0.998499540225255,0.998665726632845,0.997875743037092,0.993394635738675,0.997737736840308,0.994807375460336,0.990275737380685,0.993847682726217,0.989842090126838,0.936893904841172,0.983315637308706,0.979205539578477,0.997200194277361,0.991905303161356,0.989897298134782,0.98733483074182,0.99235532234143,0.994937883000331,0.98547157846961,0.987185608340341,0.997015077401151,0.996204101986751,0.984926681643994,0.995387683988758,0.99531950235224,0.985536315677268,0.995547556713843,0.996425823583882,0.994184287371181,0.998535596330635,0.994616451029578,0.99137816774821,0.997199834711532,0.977820125688245,0.997645538505733,0.986414309100812,0.977790343485425,0.995055631564526,0.987100120470881,0.992781884687195,0.969656448470671,0.988497827928719,0.998781416267976,0.991731041960527,0.998528903212639,0.997536326408485,0.991080076151107,0.997079963160264,0.993916229774159,0.997426212691868,0.997632777897181,0.994252388263944,0.996233477230064,0.998347850749914,0.998083597493745,0.997907960284464,0.990062299018063,0.997832092055295,0.988921730681851,0.997590056946645,0.984619042251469,0.993284979863537,0.996517467733315,0.995023036289143,0.978680633839411,0.990485182646761,0.987695355873791,0.996435760799901,0.994573162436651,0.99554268146814,0.986034610206295,0.99493913849019,0,0.99188622725321,0.992002294623387,0.987219341387926,0.993248486501323,0.993204139327993,0.995994442972223,0.997729849539457,0.99474455224271,0.977674100224311,0.997312179169933,0.992779412023521,0.991915492582764,0.998078332335187,0.996504194313218,0.956667830488477,0.997778479730035,0.99885230473418,0.996916078139939,0.991572337335189,0.981859167560494,0.995823970244063,0.997024116154382,0.998003562265668
"S1PR2",0.992317542784266,0.985926059094032,0.993872628949462,0.991394448470808,0.991741108880619,0.992721647557115,0.993216859336517,0.993957707045079,0.98989300690863,0.99449405346874,0.99220512566047,0.994472330635644,0.991197539743745,0.932771100021573,0.979205888912127,0.973289090611213,0.990358223392328,0.990187697426056,0.98949130741553,0.992645674748611,0.993497317622053,0.993044421181171,0.980784339222172,0.980749445826066,0.98855720283837,0.989164365493918,0.989899702349248,0.993515388646176,0.986484114002147,0.985997970148478,0.988158418982503,0.994485868619474,0.993124520871641,0.993337982836472,0.990439366327451,0.991128691842639,0.99301767158673,0.974556411625905,0.993233945584063,0.985750683457387,0.98135637140142,0.991244827979,0.98917472363968,0.994407670931645,0.980735514391683,0.985643362780351,0.991617106663186,0.990676663880796,0.993079251163369,0.994066462096928,0.988921567676203,0.993056259865113,0.988620344160758,0.994121893080194,0.991265428164234,0.986727083629829,0.988372276275292,0.994270621626754,0.994434009271595,0.991176489434118,0.980904076352648,0.993887415412738,0.986820236189667,0.992455503094712,0.982497500785044,0.985411101346727,0.992567732946412,0.993509713686742,0.987282307393665,0.993627813237677,0.99104376519942,0.993681324278271,0.993571129932082,0.994201993281103,0.990368521002903,0.99469812582526,0.99188622725321,0,0.994465131915429,0.984740738142533,0.993665146969748,0.987702749199628,0.992661940536978,0.98999143598538,0.989535234032796,0.977267422777367,0.993361325479102,0.990631883796474,0.987631111548228,0.993412685243347,0.991074613830118,0.967136925785644,0.992998394955069,0.993920416964671,0.994712625250325,0.992796648014513,0.981242969587274,0.994803143421906,0.989478496528013,0.994114540415688
"SAMD1",0.994289036744935,0.990279753851415,0.99489854312269,0.994667566433193,0.990475459733233,0.991705347327457,0.992561823160181,0.994854644527045,0.992058642543485,0.995643039805229,0.994452925609104,0.996188001248741,0.993637146239677,0.943873315621655,0.984356307958807,0.979272699059922,0.990959738562675,0.993581706580226,0.993743227320598,0.994653816353117,0.994795545910408,0.993473188496551,0.98492721084652,0.982572741548441,0.986481876989381,0.991576488854489,0.990919818350709,0.995050769585283,0.986911614294785,0.984988509851551,0.989217491040783,0.994642444190038,0.994859428693777,0.993671707607689,0.993096526697415,0.994365952012967,0.994852435588686,0.981542072431443,0.993911719704177,0.990567005012323,0.986597813521557,0.993854703034956,0.992704027282109,0.99557457903913,0.984803840248419,0.987468291125439,0.991988068279713,0.992825028112919,0.992865357717021,0.994350407872655,0.986442790829912,0.992835503768456,0.990192917661329,0.993600572647069,0.98934184833409,0.983407201992519,0.98544156918258,0.9938572411126,0.99435424788519,0.990248075028087,0.982470262807689,0.993628490885326,0.99058905028419,0.991801900085463,0.986058075992594,0.984984042503563,0.993301694556946,0.994679748942746,0.989722558021,0.994892078536339,0.995691122554148,0.995367102354619,0.99502485830719,0.99402044143563,0.993043878968495,0.99649098558891,0.992002294623387,0.994465131915429,0,0.986852815757362,0.995914387403133,0.98572129953903,0.993700359216972,0.987969664958549,0.99155026430752,0.985659176680345,0.994627252823449,0.991440670546431,0.988239557468591,0.992305139522515,0.99111596727183,0.974932871966924,0.992993312036764,0.994239960580843,0.995967910664432,0.993822313430904,0.984771948069041,0.995445262999098,0.987422341822868,0.99352185097897
"SET",0.98464909417417,0.983842304134876,0.989453123949638,0.983812990395754,0.983931002547722,0.985759147929438,0.985784561442204,0.98608707853412,0.98817055099954,0.988219482922544,0.988743862111688,0.989430646224523,0.987810799380132,0.935074410671181,0.977137847786859,0.974125749996516,0.986455912262795,0.98701607224908,0.988789767748765,0.984872199828292,0.986720515008229,0.98408462843492,0.977346763020174,0.981596654621949,0.981878838778809,0.989055237090298,0.981086701013422,0.987818589737317,0.982374131294786,0.974177842539712,0.983859918831259,0.987879871770405,0.988062260604594,0.987913225025732,0.986845461881432,0.987725961808806,0.989552954261353,0.971339131370292,0.988276372083809,0.985699208475366,0.976711345465027,0.987339273294841,0.984049399656638,0.986868806051005,0.967780377031919,0.981772859773537,0.98609357763003,0.985549153223589,0.988081537276572,0.988810778064285,0.977205729083512,0.987011419196553,0.984918723664985,0.987298665993632,0.982456152211502,0.976008699039512,0.978723398721722,0.988057645431369,0.987984320811594,0.982429807863958,0.978324406090009,0.986818948283834,0.983214439247333,0.986262639201353,0.980394663306216,0.978800667645269,0.986329396711478,0.987240886117742,0.977457547514269,0.984442430447093,0.986089060562057,0.989145733720645,0.988857671037639,0.985284469577913,0.983514358051313,0.988216157707574,0.987219341387926,0.984740738142533,0.986852815757362,0,0.987651489978273,0.985231482170925,0.987152078886771,0.981855378155936,0.986337203767672,0.975815819608259,0.987378058674082,0.987591305100771,0.984461389942292,0.985196161042953,0.984502651903917,0.957069653781467,0.987753472716832,0.988981323453734,0.989276309050338,0.985309915108005,0.97690076617691,0.988564033293708,0.983892344401648,0.98728750767282
"SGK1",0.995086947862824,0.989943119015611,0.995673051950941,0.99484706044473,0.991613132612036,0.99297297589718,0.993654785152596,0.994787403200801,0.992671007272706,0.996202018218798,0.994783297425304,0.996214773683398,0.993736899395172,0.942333762025176,0.983828467475651,0.978915112018485,0.99236254738586,0.993725727629758,0.992881977733692,0.994575413678424,0.994292195264518,0.992563033093315,0.983615669062432,0.981112259878422,0.987570480617277,0.992826298193565,0.992302137317767,0.995658665709319,0.988276443102388,0.986550840075254,0.990099998577441,0.995601629086839,0.995669291553678,0.994905400836304,0.994454663102626,0.994145663884765,0.995326555391641,0.979602883904042,0.995233441176855,0.989080419936406,0.987315643128507,0.9951374358608,0.993712217430636,0.995592558453716,0.983895255845765,0.986761364551135,0.993537048943533,0.996288747730641,0.994312420906962,0.995607101253872,0.986503309788625,0.994697240318368,0.991908322926299,0.994485761539254,0.990421913906383,0.983612440265921,0.986422271138729,0.995322134554562,0.995619393746861,0.990783479735806,0.983506649961107,0.995561408046716,0.991034807808029,0.993362130378405,0.98503354441924,0.98626419973623,0.993671340065297,0.996575309676884,0.988979275939161,0.994419391403797,0.994342511415581,0.996342189658068,0.995138360462385,0.993838432463121,0.99297956453764,0.995013361502521,0.993248486501323,0.993665146969748,0.995914387403133,0.987651489978273,0,0.988771359738313,0.993157117709682,0.989646136333498,0.991749342266323,0.985067353587508,0.994916786472985,0.99303379506699,0.989800047812097,0.993263500844782,0.992171376968366,0.971636867082961,0.994825519542658,0.995426362513236,0.996573837907822,0.994476270852324,0.986082051072212,0.995723363334378,0.988909340960131,0.994794324422274
"SLC4A1",0.987908618030972,0.981373047345769,0.992591792336114,0.983110967301304,0.992035793294951,0.992667731897306,0.991490504199442,0.987621869870964,0.991431002573668,0.989707333866207,0.987634906060706,0.99010576472887,0.986976844575255,0.931872748602444,0.978060885172201,0.97375446814645,0.991868778571495,0.988914794296209,0.983361854499222,0.983208754862851,0.986312173274276,0.988809571140188,0.979713339414638,0.982242609568107,0.99067714045535,0.990844790171559,0.981201900182834,0.99109952388601,0.990259948591501,0.982340465087739,0.989581987225634,0.99186775917482,0.990431577435164,0.993230865859187,0.989620833302773,0.987073309119212,0.991542941658454,0.97232823315517,0.992113181466626,0.981616908325986,0.975429200648007,0.989776066792581,0.984074342120627,0.988127094674455,0.966585013978706,0.981971064459363,0.992851013448447,0.9874087274953,0.993461518098079,0.992738337087878,0.984211784355373,0.992684226370181,0.989282006402069,0.992091126480368,0.99097223490294,0.98679088431476,0.989746395183419,0.99309697890058,0.993009680691635,0.991013045301176,0.985602657766379,0.992928542138334,0.985275716480735,0.993027587870703,0.980131639150517,0.98781939020702,0.991186624322561,0.99081852364957,0.975719363122947,0.985528065881699,0.982576481916111,0.991141888707002,0.988624959845972,0.989864452665426,0.982948700790554,0.989241302737314,0.993204139327993,0.987702749199628,0.98572129953903,0.985231482170925,0.988771359738313,0,0.991761857095587,0.991903228129076,0.989242742152693,0.972481320690779,0.991893505195493,0.987969958822708,0.987041843023093,0.991954105361091,0.991075914714542,0.953700414999752,0.993042374523692,0.993846697672936,0.991631397648578,0.987544096717815,0.979299228217062,0.990197500157231,0.99219280022732,0.993242690682741
"SLC6A9",0.992945142190644,0.986002816592523,0.996457591852868,0.988299838900111,0.995138042080375,0.995913261133234,0.99470246633355,0.994420818821474,0.994412554070157,0.995433251338939,0.992840290061103,0.995177857797089,0.992200120285556,0.936089592057406,0.982051638401733,0.977556278185644,0.994562040186729,0.991478258872157,0.990901843128918,0.990271790419673,0.994173428364214,0.994281932932278,0.983489292977557,0.984489379833295,0.993417689769303,0.9923571573225,0.986229171841595,0.995648134170163,0.991194825390387,0.985911060098042,0.99272142366858,0.994791607459933,0.993237201739812,0.995509235743137,0.991817114738925,0.991294061100804,0.995788708009667,0.976668902498519,0.99600906007874,0.987285838747853,0.978442991690657,0.9931263332825,0.987422085285798,0.994129205891161,0.976223069021049,0.987879350184533,0.995091256928503,0.989811047942469,0.996230510294712,0.995996054403283,0.990734726042031,0.995200192399886,0.991195874547843,0.995845600303099,0.994768098614384,0.990344552351426,0.991943520100097,0.996249632497704,0.996305182621738,0.994246858559428,0.986172483083087,0.995570087638385,0.987226908680918,0.995179537257937,0.982413809110279,0.988024071013321,0.994985981975777,0.993848828330515,0.982998094754213,0.992941657260873,0.991709667344572,0.996457023093324,0.995443556343625,0.993562402409605,0.988922632135034,0.995077150384662,0.995994442972223,0.992661940536978,0.993700359216972,0.987152078886771,0.993157117709682,0.991761857095587,0,0.994050021408891,0.991438988733259,0.980030172450717,0.995440265346336,0.992167151100424,0.989702821352264,0.995924428158173,0.994646458949473,0.9622759128754,0.995656296144834,0.996999457093028,0.997038087930511,0.992778097769884,0.97908137601491,0.995893020624175,0.994062384632981,0.996516738088841
"SLC38A2",0.990765538163079,0.978171683686571,0.99517589467684,0.982089063203955,0.998634359629367,0.998300822176842,0.996947466140254,0.99148684193015,0.993615502292957,0.992525002104254,0.985863279556418,0.990290065226195,0.985193219874008,0.9274941903728,0.976829415829517,0.972518582400593,0.994730861682056,0.987025173391899,0.985178712752995,0.984043554073388,0.990386669983962,0.993518444620883,0.981222860822673,0.985248042229055,0.997591337152751,0.992071680898416,0.98330721316335,0.992699255391578,0.993196380571586,0.986215555595589,0.992961933156831,0.994249867903452,0.990551622072301,0.996536727492768,0.990660057193603,0.986370807213118,0.994015307360888,0.971363575162741,0.995643613829078,0.97996467016681,0.971559088262828,0.991147742325337,0.982040745446467,0.989725115081725,0.96565785141012,0.985947667809213,0.997284679039958,0.987682595323289,0.997120078373362,0.99556694517458,0.992138231712287,0.995563953399977,0.991020343670026,0.995513810109227,0.998330319824901,0.996584866104118,0.998020210713787,0.996855508057802,0.996592770524418,0.998305212913524,0.986817465671826,0.996608675501943,0.983703627636507,0.996664092625569,0.979712453676278,0.991658617939928,0.994586809789061,0.992713942476061,0.974859351906348,0.987885617223966,0.982574727610573,0.993623638203581,0.992355938996088,0.993184888490127,0.982628321977222,0.991833181081167,0.997729849539457,0.98999143598538,0.987969664958549,0.981855378155936,0.989646136333498,0.991903228129076,0.994050021408891,0,0.991289055485434,0.970233402540645,0.995087343489039,0.989835122570174,0.989196389593061,0.997935264781944,0.995106259108635,0.949494241681027,0.995838933125207,0.996847693342397,0.994610970573077,0.989757217135416,0.97656781131666,0.993816882706898,0.997078544945892,0.997004811949605
"SNAI1",0.993478751673997,0.986177138200663,0.994657071969717,0.987432204781196,0.992358128513986,0.992715770872534,0.993747790715075,0.98886743301071,0.995777075573928,0.990710139308763,0.989571115710721,0.992157104378765,0.98956125490968,0.945931708035191,0.986316872712321,0.981886845718118,0.993348379508701,0.993432593101198,0.989127203239133,0.9864774130415,0.987100112720745,0.991591989685175,0.987958546514752,0.988355335116748,0.988814597634671,0.995609755756673,0.982782191503122,0.993319029981695,0.993415014344022,0.981440347932961,0.992060863055212,0.994880466840407,0.995032705725886,0.996113055996578,0.995798666900955,0.992564798465447,0.99436684019299,0.983975709099025,0.993619505568542,0.988417592180273,0.985148833806246,0.995086723724875,0.990884009091724,0.991127784616033,0.970169431055872,0.985936123674093,0.99514225862443,0.991404189744409,0.993875332590644,0.993824066562468,0.984525728302906,0.992729317592882,0.992962207933453,0.992771906271764,0.990465401053943,0.98575809888594,0.989372996380901,0.994184522659617,0.994030152317099,0.992357426435764,0.990117995236391,0.994024546446262,0.99280772467955,0.993330268375866,0.988006510777375,0.992133744406244,0.99356213382477,0.992979943622771,0.978957130996967,0.988424872862646,0.986382966467007,0.992309088525564,0.989510152498824,0.992964130755925,0.986817658248736,0.99262006540809,0.99474455224271,0.989535234032796,0.99155026430752,0.986337203767672,0.991749342266323,0.989242742152693,0.991438988733259,0.991289055485434,0,0.980929723652003,0.9953828738369,0.989679361924854,0.989324255763653,0.992080005768379,0.991965620504012,0.965083137781494,0.993463377892391,0.994644817449435,0.992445197586874,0.988342327856983,0.98901547260862,0.990999810339697,0.989862885063939,0.992760976710749
"SPI1",0.98348667898932,0.985172601931174,0.981398958141361,0.984038536979978,0.973400457484236,0.97470943726839,0.977880169655823,0.978326903898707,0.98311205244287,0.979566458876135,0.984295976233656,0.984150488373653,0.983704643639356,0.970634383361384,0.990126973123924,0.98817198605024,0.980889298240207,0.986564019756544,0.982830227394089,0.981404180596581,0.975970022672459,0.977649040320716,0.982415123265809,0.973702864107596,0.967861087502589,0.981981468243267,0.972506100671987,0.982878717733449,0.979046366467717,0.968065227760278,0.981873468636951,0.981021324431142,0.984526437030096,0.980939115019402,0.985554870387342,0.986577387370732,0.981821222945684,0.982117467941205,0.978660252176313,0.982869065588403,0.985603350999195,0.985950756926795,0.986988243459623,0.981720881366557,0.976263544451663,0.974927330598053,0.978118582073047,0.982862063824489,0.977317905059286,0.979449750849384,0.964804674203252,0.977655486202247,0.979777898385314,0.977279820266809,0.970671279347162,0.962227717913517,0.966261669387888,0.978173124657153,0.978969645369744,0.97368458060741,0.979680794622882,0.978817332258761,0.98533676572395,0.975747539474069,0.978661796058586,0.975381446833672,0.980110723395841,0.982325272699228,0.978362990415722,0.979939007410693,0.985198550844561,0.981354717581143,0.978161679751664,0.979833996277444,0.980885933492711,0.980990191196355,0.977674100224311,0.977267422777367,0.985659176680345,0.975815819608259,0.985067353587508,0.972481320690779,0.980030172450717,0.970233402540645,0.980929723652003,0,0.982738352404694,0.978828151385326,0.976057536299359,0.974016134176181,0.977337461182725,0.976515221036709,0.978975947776616,0.980018683363742,0.981103523354321,0.979462357264056,0.97706346238741,0.979078996002959,0.969621112627757,0.97738310266246
"STIL",0.995056033392814,0.987864232430527,0.997768773758841,0.990738914223167,0.996461093847394,0.996796219165887,0.997137278628993,0.993549210446849,0.996337750479696,0.995088436895413,0.992601735963629,0.995463002971449,0.992193637780029,0.944305368081609,0.985960085793116,0.981554857750347,0.995707631409544,0.994419567934706,0.991523861420912,0.990600749730087,0.992434411760668,0.994893106727144,0.988689856489918,0.989019699276768,0.993837391215121,0.995391738599047,0.987485161022955,0.996076155935265,0.993778342198744,0.987053349984364,0.994509196497373,0.9969200295528,0.995957356571284,0.997965274146808,0.995530647620514,0.993768627508069,0.996598922543324,0.982255789418641,0.996598136782668,0.988783498625333,0.983880190480518,0.995837675393605,0.990884557921715,0.994233763699337,0.97661466426056,0.989138705739782,0.997336470369249,0.993184849621097,0.997158641623537,0.99711948351217,0.990382515135756,0.996252475819339,0.99372695932883,0.995883461824153,0.995445579973105,0.991879544937029,0.994192145602108,0.997302081114576,0.997436387759889,0.996834373768399,0.98932681761437,0.997258638299118,0.991650595956714,0.996673456244616,0.989026150478432,0.992491064339275,0.99763465964643,0.995857487957352,0.98376386692718,0.992345269450058,0.990446307744147,0.996037343452686,0.99442899046624,0.996000798973281,0.98943979218366,0.995488437824762,0.997312179169933,0.993361325479102,0.994627252823449,0.987378058674082,0.994916786472985,0.991893505195493,0.995440265346336,0.995087343489039,0.9953828738369,0.982738352404694,0,0.992819071865436,0.991467001552519,0.9965419391901,0.99533111128325,0.967059267139165,0.996638422081216,0.997769088791824,0.996690757675962,0.99315119205092,0.985968288211535,0.995577727077303,0.994075906213673,0.99701509680521
"TBX2",0.990614360427043,0.986003401733516,0.994077703792425,0.987587806671172,0.991525612607138,0.99227317000083,0.992644212144831,0.992294576029133,0.991861737291425,0.992920724884397,0.990640923215989,0.992559526922301,0.98983305174511,0.93556276772188,0.979376126472232,0.975143608042432,0.990838019055187,0.990542143395272,0.990740956942131,0.988969748780113,0.9913884066187,0.989439696477216,0.980824504913146,0.981068540465205,0.989083341412033,0.991589142502751,0.985555595940615,0.992660697773786,0.987608509673389,0.983138484590074,0.989039059971256,0.992552594178391,0.991622741604567,0.99340300189935,0.991056945478858,0.990205180730566,0.993632909245452,0.9754986627627,0.993175014364509,0.985675686261768,0.979581022677126,0.992147067413917,0.987328018253117,0.99106354383472,0.975017395273155,0.985631723434164,0.992406766076448,0.990591905982568,0.993120176203317,0.993451415022105,0.985392109932445,0.992415595208425,0.989653569216065,0.992570667799284,0.990295970679405,0.985731081775856,0.987711659627473,0.993334038284552,0.993377916883784,0.990651324762937,0.982806787687053,0.993222324298141,0.986720461942511,0.991888730285399,0.981865137308684,0.984509143349295,0.991893136817826,0.992819020154336,0.981842410122883,0.989125077423551,0.989421296602372,0.994139702979145,0.993230033631422,0.991680644055363,0.986577737020575,0.992063055947095,0.992779412023521,0.990631883796474,0.991440670546431,0.987591305100771,0.99303379506699,0.987969958822708,0.992167151100424,0.989835122570174,0.989679361924854,0.978828151385326,0.992819071865436,0,0.989416572399143,0.992249496719168,0.990478989883477,0.960605858417369,0.992753076972568,0.994015198375366,0.994486186692136,0.991031507124371,0.979991564299451,0.993160149500478,0.989559291524485,0.993443801848556
"TBX3",0.988142399310473,0.98070747698111,0.992265643058898,0.9850275726007,0.99067322326252,0.991269810345016,0.991214870139565,0.988523235610457,0.990786599443104,0.99043090926143,0.988477763309426,0.99067673226915,0.988048822581936,0.933570384945068,0.977969274862196,0.973952145958311,0.989708705352332,0.987879154414911,0.986351182551157,0.985751246624734,0.987871460324911,0.987824983341336,0.979502887239459,0.979533404336126,0.989116350721939,0.991047481163116,0.981670929684151,0.989878090006133,0.98669391509327,0.978107322390853,0.987572237112136,0.991404907453631,0.99027572780756,0.992350167541142,0.989788619352095,0.988567372527411,0.991935439358749,0.973469133205191,0.991523519758927,0.983469261201655,0.976082319445104,0.989518387192293,0.984603105376214,0.989605339619526,0.969189395868411,0.983694801118067,0.991243188723281,0.987639654584808,0.991874192449714,0.991603884405839,0.983639887714181,0.990753667851108,0.987700534557915,0.991018200849163,0.98981229353601,0.9853110714339,0.987345387605717,0.992147809691622,0.992219083483506,0.989667374321211,0.981479235239924,0.991428899029377,0.984447517786157,0.990969458704314,0.980372590074619,0.984920911342289,0.990654715334583,0.989912490790587,0.976149243684116,0.98695138568747,0.98532001783006,0.991349611455803,0.989512051554822,0.989202797022363,0.982866324648313,0.990240228422642,0.991915492582764,0.987631111548228,0.988239557468591,0.984461389942292,0.989800047812097,0.987041843023093,0.989702821352264,0.989196389593061,0.989324255763653,0.976057536299359,0.991467001552519,0.989416572399143,0,0.991208329436633,0.989406294638836,0.965176960592602,0.9916597730954,0.992684144150468,0.991958351032239,0.987157246911501,0.978507799437214,0.991094555396117,0.989044922673483,0.992046458501399
"TGFBR2",0.992774801740916,0.982101908332554,0.997552522234897,0.98791048781011,0.998827890890885,0.999062844892622,0.997523514792625,0.995568253799743,0.994248687151229,0.996323047814991,0.990827989074616,0.994399333850553,0.990089839662481,0.928017689890221,0.977932418442985,0.973022547019307,0.995141959421534,0.989411395024327,0.98916906813869,0.989873098287526,0.994832544447051,0.995891309104688,0.982060802514121,0.98425843722368,0.997677415572319,0.99325598718103,0.988057355356521,0.995043876074909,0.9918526027706,0.987056861148166,0.992700935831259,0.996324316001758,0.993083670615883,0.997472321049972,0.991741489279717,0.990252111476558,0.99627782769133,0.972421176283205,0.997427165869535,0.98433402133966,0.974973880994029,0.99245804835236,0.985468713439295,0.994753384289392,0.972640634115721,0.988252427207566,0.997394031213993,0.990088985611912,0.998167082794225,0.997491830820045,0.993904356299736,0.996997037057127,0.991253181144307,0.997399654672829,0.998664290778388,0.995938769207111,0.997058358885198,0.998517868644212,0.998468001467334,0.998104104151589,0.985103907891991,0.997739736210962,0.985348387250515,0.997654001803271,0.981735734611263,0.990209646923827,0.996190444435276,0.994717498022556,0.980551114342644,0.993422842702679,0.988636876533552,0.996550978863139,0.995990473888537,0.994776253179097,0.98724749779198,0.995278796039663,0.998078332335187,0.993412685243347,0.992305139522515,0.985196161042953,0.993263500844782,0.991954105361091,0.995924428158173,0.997935264781944,0.992080005768379,0.974016134176181,0.9965419391901,0.992249496719168,0.991208329436633,0,0.995912429238779,0.956607796886728,0.997196113564392,0.998411786315067,0.997694892629016,0.992983586984462,0.978397177246664,0.997256241141031,0.997234853135563,0.998662598423541
